YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2009,12,24,-0.32,-0.76,-0.54,0.98,4.18,1.5,-2.68
2009,12,25,2.63,1.66,2.15,2.75,3.35,4.19,0.84
2009,12,26,2.55,2.07,2.31,2.91,1.51,3.35,1.85
2009,12,27,3.01,2.35,2.68,3.25,2.23,4.16,1.94
2009,12,28,2.9,1.47,2.19,2.06,6.03,5.81,-0.22
2009,12,29,0.65,0.11,0.38,2.05,2.53,2.11,-0.42
2009,12,30,-0.2,-1.04,-0.62,1.44,0.66,0.18,-0.49
2009,12,31,0.15,-1.31,-0.58,1.46,1.74,1.05,-0.69
2010,1,1,-0.6,-2.81,-1.7,-0.36,3.59,1.01,-2.59
2010,1,2,-0.27,-1.37,-0.82,0.69,3.23,1.64,-1.6
2010,1,3,-2.3,-4.38,-3.34,-1.65,3.8,-0.25,-4.05
2010,1,4,0.32,-0.56,-0.12,0.65,4.52,2.26,-2.25
2010,1,5,1.14,0.02,0.58,1.46,2.84,2,-0.85
2010,1,6,-0.52,-1.74,-1.13,0.19,2.59,0.83,-1.76
2010,1,7,-2.89,-4.27,-3.58,-2.8,4.41,-0.06,-4.46
2010,1,8,-3.6,-4.63,-4.11,-2.52,2.96,-2.31,-5.27
2010,1,9,-1.1,-2.62,-1.86,0.11,2.96,-0.06,-3.02
2010,1,10,0.47,-0.38,0.05,1.33,1.1,1.03,-0.07
2010,1,11,-0.38,-1.1,-0.74,0.46,1.77,0.59,-1.18
2010,1,12,-3.42,-4.2,-3.81,-1.78,5.71,-1.2,-6.91
2010,1,13,-5.88,-6.67,-6.27,-3.35,5.92,-3.49,-9.42
2010,1,14,-1.54,-2.09,-1.81,-0.99,4.85,1.47,-3.38
2010,1,15,-0.37,-1.13,-0.74,0.3,4.17,1.05,-3.12
2010,1,16,0.17,-0.49,-0.17,1.05,1.33,0.69,-0.63
2010,1,17,2.52,2.29,2.4,1.88,3.09,3.94,0.85
2010,1,18,2.87,2.87,2.87,2.26,1.83,3.76,1.93
2010,1,19,2.51,2.4,2.46,2.23,4.45,4.53,0.08
2010,1,20,0.52,-0.07,0.23,1.22,3.88,2.8,-1.08
2010,1,21,-0.74,-1.65,-1.2,0.3,3.18,1.23,-1.95
2010,1,22,0.34,-0.36,-0.01,1.1,4.02,3.01,-1.01
2010,1,23,0.18,-0.78,-0.31,1.2,2.29,1.65,-0.65
2010,1,24,-1.35,-2.47,-1.92,-0.02,2.31,-0.17,-2.49
2010,1,25,-3.65,-5.18,-4.42,-1.88,5.97,-1.37,-7.34
2010,1,26,-6.51,-8.6,-7.56,-4.95,5.56,-2.98,-8.54
2010,1,27,-0.43,-2.57,-1.5,-0.32,10.62,4.06,-6.56
2010,1,28,2.63,0.94,1.78,2.05,1.86,3.48,1.61
2010,1,29,1.73,0.48,1.1,1.64,3.12,3.78,0.66
2010,1,30,0.45,-1.99,-0.77,0.75,2.65,1.84,-0.81
2010,1,31,1.6,-0.52,0.54,1.3,1.8,2.51,0.71
2010,2,1,1.17,-0.55,0.31,0.87,3.97,2.98,-0.99
2010,2,2,2.25,1.59,1.92,1.99,3.61,4.15,0.55
2010,2,3,1.94,0.32,1.13,1.54,4.76,4.51,-0.25
2010,2,4,2.74,2.55,2.65,2.32,4.51,5.09,0.58
2010,2,5,1.88,1.55,1.72,1.9,2.88,3.42,0.54
2010,2,6,1.28,0.75,1.01,1.86,3.94,3.56,-0.38
2010,2,7,-0.24,-1.41,-0.82,0.79,3.41,1.37,-2.03
2010,2,8,-3.43,-5.52,-4.48,-1.05,3.43,-1.7,-5.13
2010,2,9,-3.22,-5.62,-4.42,-1.46,3.79,-0.74,-4.53
2010,2,10,-1.94,-3.99,-2.96,-0.82,4.65,-0.31,-4.97
2010,2,11,-1.71,-3.88,-2.79,-0.86,4.95,0.27,-4.68
2010,2,12,-1.79,-3.39,-2.6,-1.13,6.59,1.33,-5.27
2010,2,13,-1.32,-3.66,-2.49,-0.88,4.1,0.9,-3.2
2010,2,14,-2.24,-3.96,-3.1,-1.14,3.27,-0.76,-4.02
2010,2,15,-3.97,-5.42,-4.69,-1.97,2.05,-2.98,-5.02
2010,2,16,-1.58,-3.08,-2.33,-0.66,6.81,1.62,-5.18
2010,2,17,-1.44,-2.98,-2.2,-0.28,8.12,2.69,-5.43
2010,2,18,1.37,0.81,1.09,1.43,3.28,2.69,-0.6
2010,2,19,2.15,1.26,1.71,2.04,1.88,3.31,1.43
2010,2,20,1.11,-0.57,0.27,1.07,2.7,2.51,-0.19
2010,2,21,0.66,-0.04,0.31,1.04,3.45,2.18,-1.27
2010,2,22,1.43,1.08,1.26,1.75,1.35,1.92,0.57
2010,2,23,1.12,-0.42,0.35,1.69,3.59,3.05,-0.54
2010,2,24,3.12,2.79,2.96,2.75,5.31,5.17,-0.14
2010,2,25,5.39,4.99,5.19,4.6,1.75,6.19,4.44
2010,2,26,5.34,4.19,4.76,4.63,2.78,7.17,4.39
2010,2,27,4.59,3.31,3.95,3.99,3.64,6.35,2.71
2010,2,28,4.43,3.62,4.02,4.18,6.34,8.89,2.55
2010,3,1,3.23,1.6,2.41,2.98,5.53,5.66,0.12
2010,3,2,2.18,0.94,1.55,1.62,5.34,5.46,0.12
2010,3,3,2.38,0.41,1.4,2.18,6.23,6.13,-0.1
2010,3,4,1.76,-1.06,0.35,2,5.41,4.95,-0.45
2010,3,5,2.49,0.17,1.33,2.2,4.72,4.4,-0.31
2010,3,6,0.34,-3.47,-1.56,1,5.46,2.62,-2.84
2010,3,7,-0.47,-5.81,-3.14,0.32,7.27,3.47,-3.81
2010,3,8,1.29,-0.15,0.57,1.23,7.3,4.98,-2.32
2010,3,9,0.26,-2.04,-0.88,0.79,7.09,4.55,-2.54
2010,3,10,0.67,-1.3,-0.31,1.37,6.72,4.37,-2.35
2010,3,11,2.03,0.32,1.18,2.24,5.85,5.22,-0.63
2010,3,12,3.65,2.19,2.92,3.41,4.73,6.33,1.62
2010,3,13,4.65,2.99,3.82,4.39,3.68,6.81,3.14
2010,3,14,4.92,4.12,4.52,4.48,4.23,6.77,2.55
2010,3,15,4.72,4.18,4.45,4.46,3.36,5.94,2.58
2010,3,16,5.02,3.87,4.44,4.71,3.96,7.34,3.38
2010,3,17,6.24,3.5,4.87,5.6,7.91,10.89,2.98
2010,3,18,7.84,5.59,6.72,6.83,9.18,12.26,3.08
2010,3,19,8.65,7.74,8.19,7.69,1.99,9.66,7.66
2010,3,20,10.44,9.62,10.03,9.3,3.98,12.6,8.62
2010,3,21,6.92,5.13,6.03,6.82,6.44,9.69,3.25
2010,3,22,6.12,4.15,5.14,5.76,7.96,9.94,1.99
2010,3,23,7.73,4.08,5.9,7.44,7.57,11.95,4.38
2010,3,24,10,7.33,8.66,8.83,8.08,14.19,6.12
2010,3,25,11.78,9.4,10.59,10.52,7.5,15.89,8.39
2010,3,26,8.48,7.07,7.78,7.76,2.76,9.65,6.9
2010,3,27,7.23,5.85,6.54,7.15,3.87,9.76,5.9
2010,3,28,6.92,5.34,6.13,6.86,4.82,9.11,4.28
2010,3,29,8.42,6.56,7.49,8.33,5.35,11.29,5.94
2010,3,30,8.94,7.11,8.02,8.51,8.93,13.49,4.56
2010,3,31,5.66,3.42,4.54,5.99,4.61,8.51,3.89
2010,4,1,4.69,2.37,3.53,4.99,3.89,7.2,3.3
2010,4,2,6.64,2.93,4.79,6.69,9.65,10.96,1.32
2010,4,3,6.97,5.76,6.37,6.85,4.12,9.02,4.9
2010,4,4,6.83,5.4,6.12,7.11,3.85,9.07,5.22
2010,4,5,6.44,4.64,5.54,6.17,5.86,9.05,3.19
2010,4,6,8.97,5.05,7.01,8.48,9.49,13.69,4.19
2010,4,7,10.57,6.51,8.54,9.63,11.95,16.85,4.91
2010,4,8,7.91,5.67,6.79,8.15,5.98,10.98,5
2010,4,9,8.39,6.44,7.41,8.33,7.75,12.49,4.74
2010,4,10,6.84,4.35,5.59,7.12,6.94,10.7,3.76
2010,4,11,6.82,4.68,5.75,7.19,5.92,9.87,3.95
2010,4,12,8.32,5.44,6.88,8.46,8.04,12.29,4.25
2010,4,13,8.09,4.84,6.47,8.36,6.52,12.15,5.64
2010,4,14,8.49,4.87,6.69,8.77,7.73,12.76,5.03
2010,4,15,7.55,3.67,5.61,7.9,9,12.35,3.35
2010,4,16,6.83,3.4,5.12,7.26,5.95,9.83,3.87
2010,4,17,7.43,2.76,5.1,7.03,8.82,11.88,3.05
2010,4,18,8.4,3.6,6.01,8.21,10.53,13.98,3.46
2010,4,19,7.33,3.36,5.34,8.3,7.77,11.1,3.33
2010,4,20,6.99,3.6,5.3,7.77,5.8,10.07,4.27
2010,4,21,5.62,1.34,3.48,6.44,4.11,7.5,3.39
2010,4,22,6.29,1.74,4.01,7.08,6.85,9.98,3.12
2010,4,23,7.44,1.97,4.7,8.02,9.8,12.46,2.66
2010,4,24,10.02,4.99,7.51,9.88,12.59,15.79,3.19
2010,4,25,11.23,8.01,9.62,11.04,13.6,18.87,5.27
2010,4,26,10.58,8.76,9.66,10.97,6.46,13.99,7.53
2010,4,27,11.61,8.01,9.81,11.4,8.45,15.67,7.22
2010,4,28,13.58,8.61,11.09,12.41,11.38,18.76,7.38
2010,4,29,14.24,10.67,12.45,13.18,8.64,19.2,10.56
2010,4,30,10.9,8.08,9.49,11.11,3.34,12.51,9.17
2010,5,1,9.93,7.62,8.77,10.53,5.23,12.74,7.5
2010,5,2,7.53,5.22,6.37,8.45,4.4,9.65,5.25
2010,5,3,7.33,4.73,6.02,8.13,3.56,9.08,5.51
2010,5,4,7.29,3.13,5.21,8.33,5.23,9.98,4.75
2010,5,5,8.4,4.51,6.46,9.26,7.61,12.21,4.59
2010,5,6,8.57,4.84,6.71,9.4,6.48,11.57,5.09
2010,5,7,7.62,5.16,6.4,8.59,4.13,10.27,6.13
2010,5,8,9.1,6.58,7.83,10.32,5.74,12.26,6.51
2010,5,9,8.58,5.23,6.9,9.73,6.41,11.51,5.09
2010,5,10,7.11,2.66,4.89,8.76,5.55,10.05,4.5
2010,5,11,7.12,2.37,4.75,8.44,6.88,10.95,4.08
2010,5,12,6.83,4.57,5.69,8.12,3.77,8.89,5.12
2010,5,13,7.84,3.63,5.74,8.78,4.91,10.3,5.38
2010,5,14,8.89,2.14,5.51,9.28,6.34,12.39,6.04
2010,5,15,9.4,5.71,7.55,9.4,6.37,12.18,5.82
2010,5,16,10.48,6.83,8.65,10.71,4.65,12.69,8.05
2010,5,17,9.93,7.37,8.65,10.31,6.08,12.62,6.55
2010,5,18,9.72,6.41,8.07,10.34,7.27,13.12,5.84
2010,5,19,10.74,6.08,8.4,10.96,8.48,14.72,6.24
2010,5,20,12.63,8.8,10.72,12.66,10.98,17.48,6.49
2010,5,21,12.75,10.11,11.43,13.05,8.9,17.19,8.29
2010,5,22,12.65,10.3,11.48,13.01,9.32,16.73,7.41
2010,5,23,14.37,11.23,12.8,14.54,9.47,18.97,9.5
2010,5,24,13.98,11.12,12.55,14.26,8.55,18.2,9.65
2010,5,25,11.52,7.23,9.37,12.58,6.72,14.8,8.08
2010,5,26,10.09,5.42,7.76,10.93,5.28,12.05,6.76
2010,5,27,10.85,6.37,8.62,11.99,6.89,14.06,7.17
2010,5,28,11.13,6.48,8.8,11.61,7.75,14.69,6.94
2010,5,29,13.21,9.03,11.12,13.23,9.53,17.13,7.6
2010,5,30,12.14,10.05,11.09,12.69,4.91,14.46,9.55
2010,5,31,12.89,10.47,11.68,13.26,6.88,16.42,9.55
2010,6,1,13.3,9.51,11.4,13.62,8.02,17.13,9.11
2010,6,2,14.01,9.64,11.83,14.19,9.11,18.23,9.12
2010,6,3,14.38,10.01,12.19,14.65,9.28,18.65,9.37
2010,6,4,14.76,10.58,12.67,15.23,10.57,19.65,9.08
2010,6,5,17.13,10.98,14.05,16.86,14.48,23.33,8.87
2010,6,6,16.87,13.4,15.13,16.56,8.35,21.76,13.41
2010,6,7,14.48,11.8,13.14,15.08,4.08,16.71,12.63
2010,6,8,16.32,13.13,14.73,16.02,9.34,20.5,11.15
2010,6,9,16.62,14.61,15.62,16.28,4.69,19,14.31
2010,6,10,17.55,16.02,16.79,17.08,5.6,19.83,14.23
2010,6,11,15.67,14.26,14.97,15.77,8.93,19.08,10.15
2010,6,12,13.1,9.88,11.49,13.93,6.62,16.38,9.76
2010,6,13,13.59,8.96,11.28,14.17,7.25,16.33,9.08
2010,6,14,14.57,10.08,12.33,14.96,8.44,18.59,10.16
2010,6,15,12.78,7.86,10.32,13.8,5.49,15.33,9.83
2010,6,16,14.76,10.41,12.58,15.31,8.13,19.03,10.9
2010,6,17,15.04,10.62,12.83,15.49,8.74,19.26,10.52
2010,6,18,12.9,9.83,11.37,13.64,4.91,15.71,10.8
2010,6,19,11.76,7.88,9.82,12.81,2.67,13.18,10.51
2010,6,20,11.95,8.06,10.01,12.8,2.51,13.2,10.69
2010,6,21,13.17,8.75,10.96,14.17,5.72,15.9,10.19
2010,6,22,14.6,8.96,11.78,14.76,8.03,18.19,10.17
2010,6,23,17.15,11.81,14.48,16.73,11.4,22.29,10.89
2010,6,24,17.62,13.37,15.49,17.31,9.24,22.19,12.95
2010,6,25,17.12,12.87,14.99,17.23,7.88,20.87,12.99
2010,6,26,17.72,12.69,15.2,17.74,9.88,22.02,12.15
2010,6,27,19.38,13.62,16.51,18.73,12.19,24.73,12.55
2010,6,28,19.74,14.58,17.15,18.9,10.05,24.57,14.52
2010,6,29,17.46,14.25,15.86,17.15,6,20.16,14.16
2010,6,30,18.15,15.43,16.8,18.19,8.63,22.63,14
2010,7,1,18.9,14.69,16.8,18.54,8.54,23.03,14.5
2010,7,2,22.8,17.65,20.22,21.61,10.13,28.01,17.88
2010,7,3,19.22,16.54,17.88,19.19,7.66,22.85,15.19
2010,7,4,18.44,13.99,16.22,18.6,7.88,22.73,14.84
2010,7,5,17.44,13.18,15.31,17.9,6.73,20.41,13.69
2010,7,6,15.83,10.71,13.27,16.44,5.02,18.27,13.26
2010,7,7,18.34,11.83,15.08,18.26,9.52,22.58,13.07
2010,7,8,20.02,15.42,17.72,19.84,7.91,24.05,16.14
2010,7,9,22.4,16.73,19.56,21.76,13.52,29.7,16.19
2010,7,10,22.82,17.33,20.08,22.08,11.59,28.63,17.05
2010,7,11,21.4,17.62,19.51,21.36,8.41,26.51,18.12
2010,7,12,19.82,17.84,18.83,19.9,7.91,24.18,16.27
2010,7,13,19.98,16.4,18.19,20.11,7.66,23.65,15.98
2010,7,14,20.96,17.26,19.11,20.8,9.66,25.57,15.92
2010,7,15,18.16,13.56,15.87,18.49,5.16,20.93,15.77
2010,7,16,18.31,13.84,16.08,18.48,6.66,21.65,14.98
2010,7,17,16.72,13.26,14.99,17.38,5.13,19.17,14.04
2010,7,18,17.89,12.57,15.23,18.02,8.2,21.33,13.13
2010,7,19,20.4,13.43,16.91,19.82,10.82,24.92,14.1
2010,7,20,21.61,15.6,18.61,20.68,9.14,26.15,17.01
2010,7,21,19.91,16.09,18.01,19.74,5.29,22.95,17.66
2010,7,22,18.57,14.44,16.5,18.77,5.52,21.2,15.67
2010,7,23,18,13.68,15.84,18.51,6.16,21.02,14.86
2010,7,24,16.16,9.79,12.98,17.15,4.66,18.38,13.73
2010,7,25,17.42,13.17,15.3,18.12,6.29,20.87,14.59
2010,7,26,16.95,14.08,15.51,17.87,4.77,19.44,14.67
2010,7,27,17.9,14.6,16.26,18.66,6.77,21.27,14.51
2010,7,28,17.94,14.4,16.17,18.84,5.59,20.42,14.83
2010,7,29,15.9,13.13,14.51,17.08,4.43,18.11,13.68
2010,7,30,17.27,12.39,14.83,18.01,6.62,20.12,13.51
2010,7,31,18.11,15.89,17,18.4,5.5,20.65,15.15
2010,8,1,18.12,15.01,16.57,18.58,5.44,21.22,15.78
2010,8,2,17.01,13.95,15.48,17.63,5.04,19.55,14.51
2010,8,3,17.08,12.64,14.86,17.87,6.28,19.8,13.52
2010,8,4,16.46,14.03,15.24,17.4,4.82,18.64,13.82
2010,8,5,15.67,11.83,13.75,16.65,5.14,18.44,13.3
2010,8,6,17.37,11.83,14.6,17.6,9.23,21.35,12.12
2010,8,7,17.44,15.54,16.49,17.63,4.77,19.9,15.14
2010,8,8,17.13,14.66,15.9,17.73,5.38,19.8,14.43
2010,8,9,17.72,12.94,15.33,17.86,7.22,21.2,13.98
2010,8,10,17.7,15.32,16.51,17.81,6.71,21.04,14.33
2010,8,11,17.34,12.8,15.07,17.74,4.22,19.27,15.05
2010,8,12,15.55,12.01,13.78,16.33,6.66,19.01,12.34
2010,8,13,16.3,11.34,13.82,16.54,6.78,19.01,12.23
2010,8,14,18.55,13.24,15.9,18.12,6.7,21.9,15.2
2010,8,15,17.53,14.99,16.26,17.91,3.46,19.26,15.8
2010,8,16,19.54,17.04,18.29,19.77,4.55,21.86,17.32
2010,8,17,16.9,14.94,15.92,17.41,2.42,18.38,15.96
2010,8,18,16.73,13.52,15.12,17.38,4.33,18.81,14.48
2010,8,19,17.07,13.01,15.04,17.43,5.63,19.69,14.05
2010,8,20,19.29,15.02,17.15,19.15,9.55,24.26,14.72
2010,8,21,20.32,17.98,19.15,20.13,5.9,23.34,17.44
2010,8,22,19.06,17.24,18.15,19.09,5.45,21.92,16.47
2010,8,23,18.58,16.51,17.55,18.58,4.7,20.87,16.17
2010,8,24,16.35,11.56,13.95,16.83,3.66,17.96,14.3
2010,8,25,16.05,12.49,14.27,16.59,4.41,18.31,13.9
2010,8,26,16.42,15.23,15.83,16.93,4.47,18.87,14.4
2010,8,27,15.37,12.55,13.96,15.91,3.5,17.16,13.66
2010,8,28,14.53,10.78,12.65,15.26,3.96,16.23,12.27
2010,8,29,13.83,11.02,12.42,14.48,3.39,15.25,11.87
2010,8,30,15,11.22,13.11,15.41,5.12,17.52,12.4
2010,8,31,14.03,10.55,12.29,14.63,5.33,16.77,11.44
2010,9,1,14.47,9.86,12.16,14.74,5.71,17.69,11.98
2010,9,2,14.14,12.12,13.13,14.17,4.63,16.58,11.94
2010,9,3,14.68,12.15,13.41,14.97,5.94,17.85,11.91
2010,9,4,14.2,11.09,12.65,14.77,7.43,17.95,10.52
2010,9,5,13.67,9.73,11.69,14.44,9.02,18.15,9.14
2010,9,6,14.57,8.92,11.75,15.05,9.95,19.16,9.21
2010,9,7,12.35,10.34,11.35,13.42,2.9,14.2,11.3
2010,9,8,14.9,13.76,14.33,15.05,7.77,19.26,11.48
2010,9,9,15.51,13.88,14.69,15.43,5.45,18.47,13.02
2010,9,10,15.44,14.33,14.89,15.11,5.22,18.14,12.93
2010,9,11,16.33,13.87,15.1,16.01,6.84,20.47,13.62
2010,9,12,15.23,13.62,14.43,15.06,6.05,18.08,12.02
2010,9,13,14.74,11.56,13.15,14.54,6.18,17.48,11.3
2010,9,14,16.22,15.15,15.68,15.71,3.03,17.41,14.38
2010,9,15,13.87,9.47,11.67,14.05,3.17,15.41,12.24
2010,9,16,12.72,9.91,11.32,13.07,4.78,15.04,10.26
2010,9,17,11.93,8.59,10.26,12.56,3.77,13.98,10.21
2010,9,18,12.24,8.3,10.27,12.71,4.8,14.94,10.14
2010,9,19,13.2,10.92,12.06,13.22,5.33,15.47,10.14
2010,9,20,15.31,13.67,14.49,15.2,5.26,18.05,12.8
2010,9,21,16.01,13.33,14.66,15.48,6.16,19.19,13.02
2010,9,22,15.4,12.91,14.15,15.06,9.6,20.26,10.65
2010,9,23,15.98,14.24,15.12,15.66,7.3,19.89,12.58
2010,9,24,14.43,12.27,13.35,14.64,5.2,16.85,11.65
2010,9,25,11.88,8.11,10,12.37,2.7,13.35,10.65
2010,9,26,11.48,7.67,9.57,11.77,4.7,13.82,9.12
2010,9,27,12.58,10.96,11.77,12.55,4.87,14.76,9.9
2010,9,28,12.87,11.11,11.99,13.21,5.8,15.05,9.24
2010,9,29,10.33,7.06,8.69,11.51,8.12,14.54,6.42
2010,9,30,10.74,9.63,10.19,11.55,6.73,14.58,7.85
2010,10,1,12.63,10.03,11.33,12.93,7.8,16.86,9.06
2010,10,2,14.82,13.4,14.11,14.85,6.15,17.82,11.67
2010,10,3,17.06,14.87,15.96,16.4,7.26,21.23,13.96
2010,10,4,16.52,14.26,15.39,15.92,6.93,20.72,13.8
2010,10,5,15.45,13.16,14.31,15.13,6.27,18.69,12.42
2010,10,6,15.21,14,14.61,14.83,6.16,18.37,12.22
2010,10,7,14.65,13.14,13.9,13.85,6.47,17.62,11.15
2010,10,8,14.72,13.02,13.87,14.72,6.88,18,11.12
2010,10,9,12.75,10.08,11.41,13.07,8.86,17.89,9.03
2010,10,10,10.87,8.49,9.69,11.63,8.96,16.07,7.11
2010,10,11,9.91,7.45,8.68,10.76,8.91,14.94,6.03
2010,10,12,10.23,8.33,9.28,11.09,5.67,13.63,7.95
2010,10,13,11.19,8.71,9.95,11.38,4.59,13.7,9.12
2010,10,14,10.91,9.12,10.01,11.07,3.48,12.65,9.18
2010,10,15,10.57,9.09,9.83,10.75,3.68,12.41,8.73
2010,10,16,8.85,5.48,7.16,9.49,5.08,10.63,5.55
2010,10,17,7.19,2.93,5.06,7.49,6.52,10.58,4.05
2010,10,18,8.69,6.63,7.65,9,8.6,12.17,3.57
2010,10,19,9.82,7.43,8.62,10,2.79,11.15,8.37
2010,10,20,7.83,4.33,6.08,8.23,2.19,8.69,6.5
2010,10,21,9.3,5.19,7.25,9.3,4.47,11.23,6.76
2010,10,22,10.51,7.7,9.11,10.44,4.07,12.51,8.44
2010,10,23,7.65,5.97,6.81,8.4,5.27,10.08,4.82
2010,10,24,8.66,4.9,6.78,8.62,3.16,10.51,7.34
2010,10,25,8.15,4.42,6.28,7.94,4.98,11.13,6.15
2010,10,26,7.55,5.21,6.38,7.68,3.42,9.41,5.99
2010,10,27,9.37,8.58,8.98,9.55,3.92,11.25,7.32
2010,10,28,10.78,9.93,10.36,10.55,4.91,13.65,8.74
2010,10,29,9.56,7.97,8.76,9.72,4.18,11.6,7.42
2010,10,30,10.5,9.32,9.91,10.07,5.37,12.49,7.13
2010,10,31,8.58,8.17,8.38,8.89,4.95,11.8,6.86
2010,11,1,7.55,6.94,7.25,8.74,2.34,8.9,6.56
2010,11,2,10.24,9.56,9.9,10.1,4.98,12.8,7.81
2010,11,3,12.12,10.51,11.32,11.46,1.6,12.73,11.13
2010,11,4,13.76,12.46,13.11,12.8,1.61,14.67,13.06
2010,11,5,13.08,12.12,12.59,12.45,3.15,14.48,11.33
2010,11,6,8.76,7.12,7.94,8.76,5.27,10.8,5.54
2010,11,7,5.68,4.36,5.02,6.53,5.91,8.29,2.37
2010,11,8,4.69,3.81,4.25,6.2,4.52,6.9,2.38
2010,11,9,3.58,3.01,3.3,5.42,2.27,4.49,2.22
2010,11,10,5.51,3.83,4.67,5.95,2.98,7.27,4.3
2010,11,11,6.33,4.66,5.49,6.7,7.35,10.5,3.15
2010,11,12,10.47,7.48,8.98,9.87,1.67,11.51,9.84
2010,11,13,9.23,8.24,8.73,8.85,3.03,10.26,7.23
2010,11,14,9.93,8.94,9.44,9.61,4.25,11.55,7.31
2010,11,15,7.6,4.95,6.27,6.8,4.18,9.67,5.49
2010,11,16,5.55,4.43,4.99,4.95,7.71,9.7,1.99
2010,11,17,3.69,2.6,3.15,5.21,3.74,6.12,2.37
2010,11,18,3.51,2.93,3.23,4.48,3.17,5.72,2.55
2010,11,19,5.36,5.02,5.19,5.87,3.7,7.23,3.54
2010,11,20,5.33,4.94,5.14,5.7,3.93,6.74,2.81
2010,11,21,4.5,3.88,4.19,5.5,4.68,7.37,2.69
2010,11,22,4.53,3.48,4.01,5.24,2.9,6.51,3.62
2010,11,23,4.88,3.21,4.05,5.06,2.86,6.54,3.68
2010,11,24,3.67,1.73,2.69,3.95,2.22,4.9,2.69
2010,11,25,2.39,0.91,1.65,3.16,3.28,4.3,1.01
2010,11,26,0.9,-1.82,-0.45,2.36,3.04,2.51,-0.53
2010,11,27,0.05,-0.88,-0.42,2.01,2.42,1.12,-1.31
2010,11,28,-1.28,-2.58,-1.93,0.71,2.65,0.58,-2.06
2010,11,29,-0.69,-2.18,-1.44,1.35,1.85,0.09,-1.75
2010,11,30,-1.17,-3.95,-2.56,1.12,2.83,-0.2,-3.02
2010,12,1,-5.48,-8.49,-6.99,-1.98,3.41,-3.42,-6.84
2010,12,2,-4.99,-6.83,-5.91,-1.72,2.62,-3.95,-6.57
2010,12,3,-1.31,-2.93,-2.12,0.35,4.47,0.73,-3.74
2010,12,4,-1.31,-2.23,-1.77,0.73,4.62,0.89,-3.73
2010,12,5,3.02,2.18,2.6,3.07,3.22,4.49,1.27
2010,12,6,1.87,0.77,1.32,1.55,2.86,2.92,0.06
2010,12,7,-0.57,-1.6,-1.08,0.35,2.42,0.54,-1.89
2010,12,8,-0.13,-0.95,-0.54,1.01,4.54,2.54,-2
2010,12,9,3.63,1.57,2.6,3.39,1.88,4.54,2.66
2010,12,10,4.32,3.19,3.76,3.58,4.38,6.33,1.96
2010,12,11,6.45,5.08,5.76,5.68,1.49,7.23,5.73
2010,12,12,2.93,0.61,1.77,2.8,7.68,5.67,-2.01
2010,12,13,0.87,-1.75,-0.44,1.12,5.88,3.62,-2.25
2010,12,14,0.01,-2.98,-1.49,0.87,3.66,1.32,-2.35
2010,12,15,2.69,1.11,1.9,2.4,3.3,4.42,1.12
2010,12,16,2.13,0.97,1.55,2.4,4.53,4.38,-0.15
2010,12,17,-0.24,-2.1,-1.17,0.72,1.65,0.33,-1.32
2010,12,18,-2.5,-3.39,-2.95,-0.22,1.94,-1.46,-3.41
2010,12,19,-3.32,-4.42,-3.87,-0.77,1.32,-2.73,-4.06
2010,12,20,-2.37,-3.84,-3.1,-1.45,5.25,0.08,-5.17
2010,12,21,-2.88,-4.24,-3.56,-1.24,4.09,-0.37,-4.46
2010,12,22,-2.18,-3.19,-2.69,-0.36,2.42,-0.94,-3.36
2010,12,23,0.29,-1.24,-0.48,1.17,2.04,1.14,-0.89
2010,12,24,-0.35,-3.04,-1.7,0.4,1.91,0.45,-1.46
2010,12,25,-0.7,-2.19,-1.45,-0.5,4.69,1.9,-2.79
2010,12,26,1.69,0.91,1.3,1.19,2.54,2.89,0.35
2010,12,27,-0.78,-1.65,-1.22,0.11,5.36,2.07,-3.29
2010,12,28,-2.52,-3.63,-3.08,-0.85,2.99,-1.25,-4.24
2010,12,29,-1.27,-2.26,-1.76,0.38,2.38,0.03,-2.35
2010,12,30,-0.47,-1.18,-0.82,0.73,5.06,2.34,-2.73
2010,12,31,3.27,3.13,3.2,2.38,1.54,4.07,2.53
2011,1,1,3.17,2.32,2.75,2.43,3.8,4.91,1.12
2011,1,2,1.94,0.62,1.28,1.33,2.64,3.77,1.12
2011,1,3,1.24,0.22,0.73,0.8,2.3,2.94,0.63
2011,1,4,0.44,-0.52,-0.05,0.94,2.23,1.23,-0.99
2011,1,5,-0.92,-2.41,-1.67,0.26,3.25,1.12,-2.13
2011,1,6,1.76,1.44,1.6,1.73,2.21,2.92,0.71
2011,1,7,2.88,2.58,2.73,2.33,2.86,4.49,1.64
2011,1,8,4.55,4,4.27,3.66,6.66,8.18,1.51
2011,1,9,2.52,1.59,2.05,1.72,4.01,4.97,0.95
2011,1,10,0.87,0.62,0.74,1.19,3.77,3.2,-0.56
2011,1,11,1.89,1.18,1.53,2.01,6.08,4.94,-1.13
2011,1,12,3.53,2.95,3.24,2.9,5.15,6.04,0.89
2011,1,13,6.93,6.65,6.79,5.93,2.85,8.28,5.43
2011,1,14,7.58,7.09,7.33,6.58,1.7,8.27,6.57
2011,1,15,6.94,6,6.48,6.02,2.84,8.39,5.55
2011,1,16,7.48,6.43,6.95,6.35,4.82,10.08,5.26
