YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2010,2,25,6.3,5.63,5.97,5.38,1.99,7.44,5.44
2010,2,26,5.65,4.32,4.99,4.78,2.3,7.1,4.8
2010,2,27,4.76,3.48,4.12,3.98,3.76,6.55,2.8
2010,2,28,4.58,3.67,4.13,4.22,6.25,8.73,2.48
2010,3,1,3.31,1.6,2.45,2.9,4.59,5.46,0.87
2010,3,2,2.39,1.31,1.85,1.74,5.33,5.83,0.5
2010,3,3,2.32,0.17,1.24,1.97,5.38,5.51,0.13
2010,3,4,1.55,-0.85,0.36,1.69,5.45,4.96,-0.5
2010,3,5,2.61,0.37,1.49,2.22,4.49,4.34,-0.16
2010,3,6,0.93,-2.86,-0.97,1.44,5.66,3.27,-2.38
2010,3,7,-0.51,-5.41,-2.95,0.29,6.47,3.26,-3.2
2010,3,8,1.16,-0.77,0.19,1.25,6.17,4.59,-1.58
2010,3,9,0.49,-2.29,-0.9,1.16,6.27,4.35,-1.92
2010,3,10,1.01,-1.31,-0.16,1.7,6.13,4.51,-1.63
2010,3,11,1.73,0,0.86,2.12,5.43,5.02,-0.42
2010,3,12,3.35,1.98,2.66,3.14,4.05,5.7,1.65
2010,3,13,4.58,3.05,3.82,4.31,3.74,6.51,2.77
2010,3,14,5.21,4.31,4.76,4.92,2.76,6.8,4.04
2010,3,15,5.18,4.34,4.76,4.81,2.81,6.39,3.58
2010,3,16,5.69,4.15,4.91,5.4,4.39,8,3.61
2010,3,17,6.21,3.78,5,5.5,7.48,10.48,3
2010,3,18,7.73,5.72,6.73,6.57,8.68,11.97,3.29
2010,3,19,9.1,8.2,8.65,7.93,2.17,10.06,7.89
2010,3,20,10.65,9.78,10.22,9.38,3.69,12.8,9.11
2010,3,21,7.05,5.48,6.26,6.8,5.73,9.41,3.68
2010,3,22,6.14,4.34,5.24,5.73,7.32,9.92,2.6
2010,3,23,7.72,5.07,6.39,7.44,7.28,11.77,4.49
2010,3,24,9.85,7.52,8.69,8.55,7.86,14.13,6.27
2010,3,25,11.22,9.24,10.23,9.91,6.67,14.85,8.18
2010,3,26,8.38,6.92,7.65,7.59,2.66,9.62,6.97
2010,3,27,7.33,5.79,6.55,7.27,4.17,9.77,5.61
2010,3,28,7.35,5.79,6.57,7.2,3.98,9.36,5.37
2010,3,29,8.55,7.24,7.89,8.29,4.84,11.03,6.19
2010,3,30,8.4,6.78,7.59,7.9,7.29,12.05,4.76
2010,3,31,5.55,3.46,4.51,5.73,3.84,7.84,4.01
2010,4,1,4.96,2.33,3.65,5.03,4.23,7.5,3.26
2010,4,2,6.38,3.39,4.89,6.27,8.58,10.53,1.95
2010,4,3,6.83,5.76,6.3,6.65,4.2,8.84,4.65
2010,4,4,6.62,5.34,5.98,6.57,3.4,8.07,4.67
2010,4,5,6.31,4.76,5.54,5.76,5.18,8.91,3.73
2010,4,6,8.74,5.22,6.98,7.98,9.44,13.15,3.71
2010,4,7,9.91,7.2,8.56,9.12,10.48,15.72,5.24
2010,4,8,7.73,5.62,6.68,7.8,5.52,10.67,5.15
2010,4,9,8.08,6.25,7.16,7.92,6.66,11.79,5.13
2010,4,10,7.18,4.52,5.85,7.57,7.48,11.19,3.71
2010,4,11,6.67,4.5,5.58,6.88,6.03,9.73,3.69
2010,4,12,8.1,5.38,6.74,8.09,7.16,11.82,4.65
2010,4,13,7.9,5.01,6.45,7.94,7.06,12.22,5.16
2010,4,14,8.37,5.05,6.71,8.48,7.52,12.52,5.01
2010,4,15,7.76,4.15,5.96,7.87,8.91,12.44,3.53
2010,4,16,6.8,3.76,5.28,7.12,6.12,9.84,3.72
2010,4,17,7.03,3.02,5.02,7.39,8.5,11.65,3.15
2010,4,18,8.5,4.18,6.33,8.34,10.22,13.91,3.69
2010,4,19,7.73,4.08,5.9,8.29,6.54,11.37,4.83
2010,4,20,7.14,3.73,5.44,7.49,4.85,9.66,4.82
2010,4,21,5.73,1.67,3.7,6.42,4.83,7.98,3.15
2010,4,22,6.41,2.22,4.32,7.07,6.77,9.94,3.18
2010,4,23,7.34,2.13,4.74,7.87,10.1,12.26,2.15
2010,4,24,10.16,4.73,7.44,9.6,12.84,16.32,3.47
2010,4,25,10.77,8.08,9.43,10.41,10.98,16.71,5.73
2010,4,26,10.29,8.55,9.42,10.47,5.05,12.97,7.9
2010,4,27,11.81,7.78,9.8,11.27,8.23,15.75,7.52
2010,4,28,13.62,8.7,11.16,12.16,10.44,18.55,8.12
2010,4,29,13.76,10.45,12.11,12.72,7.52,18.09,10.58
2010,4,30,10.79,8.33,9.56,10.83,3.84,12.49,8.65
2010,5,1,9.95,7.88,8.91,10.31,4.43,12.51,8.08
2010,5,2,7.4,6.09,6.75,8.33,3.52,8.79,5.26
2010,5,3,6.83,4.65,5.74,7.71,2.74,8.13,5.38
2010,5,4,7.35,3.27,5.31,8.25,4.72,9.76,5.05
2010,5,5,8.48,4.93,6.7,9.04,7.82,12.26,4.44
2010,5,6,8.59,5,6.8,9.23,6.14,11.52,5.38
2010,5,7,7.3,5.09,6.2,8.19,2.36,8.52,6.16
2010,5,8,9.1,6.69,7.9,9.9,5.12,11.82,6.69
2010,5,9,8.81,5.98,7.4,9.64,5.7,11.48,5.78
2010,5,10,7.41,3.32,5.37,8.76,5.98,10.55,4.56
2010,5,11,6.99,2.96,4.98,8.05,6.51,10.62,4.11
2010,5,12,6.84,4.42,5.63,8.09,4.15,9.01,4.87
2010,5,13,7.74,3.85,5.8,8.56,5.05,10.31,5.25
2010,5,14,8.74,2.75,5.75,9.21,6.41,12.16,5.74
2010,5,15,9.38,5.79,7.58,9.35,5.91,12.23,6.33
2010,5,16,10.37,7.19,8.79,10.36,4.73,12.55,7.83
2010,5,17,10.25,7.9,9.08,10.46,5.97,12.84,6.87
2010,5,18,9.86,6.76,8.31,10.3,6.56,13.2,6.64
2010,5,19,10.55,6.16,8.35,10.61,8.31,14.36,6.05
2010,5,20,12.27,8.13,10.2,12.12,9.88,16.85,6.97
2010,5,21,12.76,10.3,11.53,12.88,8.41,16.96,8.55
2010,5,22,12.57,9.98,11.27,12.8,9.11,16.57,7.46
2010,5,23,14.63,11.22,12.93,14.44,9.42,19.05,9.62
2010,5,24,14.31,11.4,12.86,14.35,7.16,17.97,10.8
2010,5,25,12.44,8.41,10.43,12.98,6.83,15.96,9.13
2010,5,26,10.25,5.94,8.09,10.83,3.28,11.72,8.44
2010,5,27,10.95,7.19,9.07,11.9,6.27,14.05,7.77
2010,5,28,11.55,7.34,9.44,11.73,6.52,14.29,7.77
2010,5,29,13.23,9.41,11.32,12.98,8.99,17.58,8.59
2010,5,30,12.15,10.14,11.15,12.39,3.75,13.87,10.12
2010,5,31,12.27,10.55,11.41,12.55,4.88,14.6,9.72
2010,6,1,12.23,9.65,10.94,12.62,5.98,15.4,9.42
2010,6,2,13.63,9.46,11.55,13.67,8.33,17.47,9.14
2010,6,3,14.53,10.03,12.28,14.42,9.44,18.81,9.37
2010,6,4,15.41,10.6,13.01,15.3,11.27,20.57,9.3
2010,6,5,18.08,11.16,14.62,16.88,13.71,23.94,10.23
2010,6,6,16.46,13.87,15.17,15.9,5.41,19.08,13.67
2010,6,7,14.63,12.08,13.36,15.08,3.98,16.65,12.67
2010,6,8,16.19,13.28,14.73,15.65,8.18,20.11,11.94
2010,6,9,16.23,14.59,15.41,15.7,4.34,18.75,14.41
2010,6,10,17.19,15.87,16.53,16.55,5.3,19.76,14.45
2010,6,11,15.39,13.94,14.67,15.62,7.15,17.98,10.83
2010,6,12,13.19,10.05,11.62,13.89,6.45,16.32,9.87
2010,6,13,13.36,8.99,11.18,13.83,6.72,15.87,9.15
2010,6,14,14.83,10.27,12.55,14.96,7.89,18.73,10.83
2010,6,15,12.97,7.98,10.48,13.82,5.33,15.66,10.33
2010,6,16,14.7,10.37,12.54,15.05,8.43,18.9,10.48
2010,6,17,15.25,10.87,13.06,15.44,8.73,19.51,10.79
2010,6,18,12.83,10.03,11.43,13.5,4.07,14.76,10.69
2010,6,19,11.73,7.9,9.82,12.76,2.2,12.98,10.77
2010,6,20,11.97,8,9.98,12.76,2.54,13.31,10.77
2010,6,21,13.26,8.98,11.12,13.93,5.78,15.96,10.18
2010,6,22,14.71,8.92,11.81,14.7,8.45,18.24,9.8
2010,6,23,16.98,11.6,14.29,16.62,9.8,21.61,11.8
2010,6,24,17.37,13.19,15.27,17.13,7.96,21.55,13.59
2010,6,25,17.6,12.9,15.25,17.42,8.03,21.44,13.4
2010,6,26,18.23,12.61,15.42,18.01,10.05,22.68,12.63
2010,6,27,19.97,13.29,16.62,18.9,11.73,25.36,13.63
2010,6,28,19.33,14,16.66,18.8,9.01,23.81,14.8
2010,6,29,17.67,13.88,15.77,17.45,5.62,20.08,14.45
2010,6,30,18,14.98,16.49,18.08,6.93,21.45,14.53
2010,7,1,19.32,14.56,16.94,18.94,7.92,22.75,14.83
2010,7,2,22.73,17.3,20.02,21.71,9.03,27.51,18.48
2010,7,3,18.69,15.67,17.18,18.9,7.19,22.15,14.97
2010,7,4,18.19,13.35,15.77,18.5,7.38,22.03,14.64
2010,7,5,17.48,13.37,15.43,18.01,5.58,20.28,14.7
2010,7,6,16.17,10.58,13.37,16.76,4.3,18.33,14.04
2010,7,7,18.55,11.42,14.98,18.44,9.2,22.33,13.13
2010,7,8,20.47,14.89,17.68,20.4,7.46,24.18,16.72
2010,7,9,22.36,15.89,19.12,21.65,11.95,28.71,16.76
2010,7,10,21.91,16.51,19.21,21.89,10.16,27.35,17.19
2010,7,11,21.22,16.81,19.01,21.38,8.29,25.92,17.62
2010,7,12,19.26,16.8,18.04,19.46,6.75,23.1,16.35
2010,7,13,20.07,15.79,17.93,19.9,7.54,23.51,15.97
2010,7,14,20.64,16.52,18.58,20.55,10.3,26.08,15.78
2010,7,15,18.24,13.27,15.76,18.44,4.84,20.69,15.86
2010,7,16,18.48,13.74,16.11,18.58,6.19,21.69,15.51
2010,7,17,16.97,13.11,15.04,17.55,4.27,19,14.73
2010,7,18,18.1,12.43,15.26,18.38,7.28,21.08,13.81
2010,7,19,20.18,12.81,16.5,19.87,9.9,24.6,14.7
2010,7,20,22.01,14.35,18.19,20.81,9.41,26.59,17.19
2010,7,21,20.18,15.79,17.98,20.01,3.99,22.15,18.16
2010,7,22,18.55,13.86,16.2,18.87,5.84,21.58,15.73
2010,7,23,17.9,13.38,15.64,18.57,6.18,21.02,14.84
2010,7,24,16.87,9.66,13.26,17.94,5.72,19.35,13.63
2010,7,25,17.88,14.56,16.23,18.62,4.9,20.61,15.72
2010,7,26,17.08,14.18,15.63,18.03,4.44,19.42,14.98
2010,7,27,18.28,14.65,16.47,19.03,6.39,20.8,14.41
2010,7,28,18.06,14.44,16.25,19.12,4.87,20.22,15.35
2010,7,29,16.29,13.13,14.71,17.57,4.16,18.5,14.33
2010,7,30,17.79,12.48,15.13,18.69,7.34,21.12,13.79
2010,7,31,18.34,15.72,17.03,18.58,4.32,20.5,16.18
2010,8,1,18.38,14.66,16.52,18.98,5.86,21.53,15.67
2010,8,2,17.54,13.88,15.71,18.27,5.89,20.46,14.57
2010,8,3,17.58,12.8,15.19,18.58,6.7,20.39,13.69
2010,8,4,16.95,14.33,15.64,17.98,4.14,18.95,14.82
2010,8,5,16.23,11.72,13.98,17.31,4.45,18.45,14
2010,8,6,17.83,11.66,14.75,18.28,8.59,21.68,13.08
2010,8,7,17.87,15.53,16.69,18.15,4.44,20.15,15.71
2010,8,8,17.26,14.5,15.88,18.01,4.94,19.79,14.85
2010,8,9,18.33,13.08,15.7,18.76,7.32,21.83,14.51
2010,8,10,18.04,15.39,16.72,18.33,6.25,20.98,14.73
2010,8,11,17.62,12.55,15.09,18.24,3.47,19.52,16.05
2010,8,12,16.28,12.11,14.19,17.12,5.75,19.08,13.33
2010,8,13,15.87,11.4,13.64,16.8,5.45,18.3,12.86
2010,8,14,18.24,12.53,15.39,18.46,8.33,21.97,13.64
2010,8,15,17.53,14.51,16.02,18.03,3.46,19.46,16
2010,8,16,19.04,17.21,18.12,19.43,4.6,21.6,17
2010,8,17,16.88,14.76,15.82,17.48,1.3,17.56,16.26
2010,8,18,16.82,13.19,15.01,17.54,3.64,18.53,14.89
2010,8,19,17.45,13.11,15.28,17.87,5.95,20.37,14.43
2010,8,20,19.65,15.02,17.33,19.69,9.28,24.31,15.03
2010,8,21,20.62,17.91,19.26,20.51,6.24,23.83,17.58
2010,8,22,19.44,17.46,18.44,19.55,4.41,21.98,17.56
2010,8,23,18.99,16.63,17.81,18.99,4.34,20.86,16.51
2010,8,24,16.84,11.72,14.28,17.44,3.83,18.52,14.7
2010,8,25,16.54,12.72,14.62,17.36,3.86,18.76,14.9
2010,8,26,18.3,16.98,17.64,18.39,6.48,21.25,14.77
2010,8,27,15.86,13.07,14.46,16.54,3.56,17.29,13.73
2010,8,28,14.96,10.81,12.88,15.82,3.79,16.54,12.75
2010,8,29,14.12,11.16,12.65,15.01,3.43,15.62,12.19
2010,8,30,15.15,11.01,13.08,15.75,4.63,17.38,12.75
2010,8,31,14.4,10.81,12.6,15.33,5.43,17.32,11.89
2010,9,1,14.63,9.87,12.25,15.33,6.2,18.05,11.85
2010,9,2,14.31,11.55,12.93,14.86,5.71,17.33,11.61
2010,9,3,14.78,11.82,13.3,15.55,6.04,17.95,11.91
2010,9,4,14.91,11.04,12.98,15.62,7.02,18.52,11.5
2010,9,5,14.5,9.57,12.04,15.37,8.44,18.77,10.34
2010,9,6,15.12,9.42,12.27,15.75,9.93,19.91,9.98
2010,9,7,13.51,11.84,12.67,14.79,3.88,16,12.12
2010,9,8,15.01,13.58,14.3,15.71,6.55,18.73,12.19
2010,9,9,16.19,14.08,15.13,16.41,4.5,18.95,14.45
2010,9,10,16.09,14.42,15.26,15.99,3.6,17.81,14.2
2010,9,11,16.95,14.05,15.5,16.9,6.93,20.72,13.8
2010,9,12,15.75,13.55,14.65,16,5.29,18.14,12.85
2010,9,13,15.33,11.5,13.41,15.51,5.51,17.72,12.21
2010,9,14,16.73,15.32,16.02,16.52,2.64,18.01,15.38
2010,9,15,14.48,9.72,12.1,15.01,3.41,15.83,12.43
2010,9,16,13.42,10.34,11.88,14.17,4.43,15.5,11.08
2010,9,17,12.27,8.72,10.5,13.4,3.31,14.16,10.85
2010,9,18,12.75,7.8,10.28,13.58,4.79,15.4,10.62
2010,9,19,14.02,10.71,12.37,14.41,4.5,16.01,11.51
2010,9,20,15.6,13.66,14.63,15.65,5.35,18.4,13.05
2010,9,21,16.24,13.87,15.06,15.84,6.15,19.48,13.33
2010,9,22,15.8,13.06,14.43,15.69,9.95,20.81,10.86
2010,9,23,16.16,14.31,15.24,16.01,6.31,19.83,13.51
2010,9,24,14.61,12.24,13.43,15.19,4.77,16.89,12.12
2010,9,25,12.18,8.5,10.33,12.97,2.65,13.35,10.7
2010,9,26,11.84,8.72,10.28,12.64,4.16,13.67,9.51
2010,9,27,11.71,10.01,10.86,12.05,4.47,13.47,9.01
2010,9,28,13.42,11.69,12.55,13.87,3.99,15.66,11.67
2010,9,29,12.09,8.64,10.37,13.05,6.35,15.61,9.26
2010,9,30,12.47,10.65,11.56,12.94,6.02,15.9,9.88
2010,10,1,13.26,10.6,11.94,13.63,7.19,17.12,9.93
2010,10,2,15.45,14.08,14.76,15.37,4.97,17.55,12.58
2010,10,3,17.54,15.09,16.32,16.88,7.19,21.56,14.37
2010,10,4,16.98,14.55,15.76,16.42,6.67,20.94,14.27
2010,10,5,16.09,13.69,14.89,15.84,4.87,18.8,13.93
2010,10,6,15.62,14.21,14.92,15.4,5.55,18.32,12.78
2010,10,7,14.95,13.04,13.99,14.41,6.24,17.72,11.48
2010,10,8,14.99,13.26,14.13,15.17,6.09,18.34,12.26
2010,10,9,13.84,11.26,12.55,14.27,8.33,18.68,10.35
2010,10,10,11.9,8.97,10.43,12.85,8.71,17.08,8.37
2010,10,11,10.62,7.44,9.02,11.76,8.51,15.42,6.91
2010,10,12,10.26,8.23,9.25,11.55,5.82,13.8,7.98
2010,10,13,11.12,8.57,9.84,11.72,4.52,13.4,8.87
2010,10,14,11.12,9.08,10.1,11.65,3.58,12.9,9.32
2010,10,15,11.14,9.37,10.25,11.74,3.09,12.62,9.52
2010,10,16,9.4,5.94,7.67,10.44,4.66,10.91,6.25
2010,10,17,7.48,3.3,5.39,8.65,5.48,10.76,5.27
2010,10,18,9.57,6.87,8.22,9.91,7.1,12.28,5.18
2010,10,19,10.21,7.58,8.9,10.94,2.6,11.46,8.86
2010,10,20,8.4,4.85,6.63,9.31,2.45,9.34,6.89
2010,10,21,9.11,4.46,6.78,9.69,4.32,11.21,6.89
2010,10,22,10.55,7.7,9.13,10.9,3.55,12.49,8.94
2010,10,23,8.07,6.19,7.12,9.19,4.96,10.29,5.33
2010,10,24,9.01,5.25,7.13,9.36,3.58,10.9,7.31
2010,10,25,8.25,4.5,6.37,8.49,4.74,11.27,6.53
2010,10,26,8,5.19,6.59,8.57,2.29,9.05,6.76
2010,10,27,9.94,8.78,9.37,10.32,3.63,11.67,8.03
2010,10,28,11.13,9.9,10.51,11.05,4.72,13.9,9.18
2010,10,29,10.38,8.58,9.48,10.71,4.18,12.31,8.13
2010,10,30,10.86,9.53,10.19,10.73,5.38,13,7.62
2010,10,31,9.48,8.77,9.12,9.58,5.38,12.8,7.43
2010,11,1,9.4,8.64,9.02,9.3,2.93,11.16,8.24
2010,11,2,10.81,9.99,10.4,10.61,4.23,13.14,8.91
2010,11,3,12.8,11.22,12.01,12.18,1.77,13.71,11.94
2010,11,4,14.13,12.53,13.33,13.21,1.77,15.16,13.4
2010,11,5,13.79,12.79,13.29,13.15,1.82,14.79,12.97
2010,11,6,9.68,7.78,8.73,9.98,4.98,12.24,7.27
2010,11,7,6.33,4.51,5.42,7.49,5.4,8.71,3.31
2010,11,8,5.33,3.86,4.59,7.12,4.22,7.62,3.4
2010,11,9,4.73,4.01,4.37,6.76,1.8,5.73,3.93
2010,11,10,6.08,4.17,5.12,6.92,2.48,7.55,5.08
2010,11,11,6.77,4.83,5.8,7.25,7.3,10.94,3.64
2010,11,12,10.98,8.17,9.57,10.37,1.55,11.91,10.35
2010,11,13,9.93,8.8,9.37,9.65,3,11.25,8.25
2010,11,14,10.49,9.36,9.92,10.19,4.35,11.91,7.56
2010,11,15,7.89,4.62,6.26,7.16,3.05,9.69,6.65
2010,11,16,6.01,3.59,4.8,5.17,7.37,9.6,2.23
2010,11,17,3.48,2.64,3.05,5.47,2.78,5.1,2.32
2010,11,18,4.42,3.2,3.81,5.37,3.91,6.68,2.77
2010,11,19,6.15,5.69,5.91,6.62,2.78,7.58,4.8
2010,11,20,5.69,4.99,5.34,6.39,3.83,7.6,3.77
2010,11,21,4.66,4.05,4.36,5.67,3.4,6.87,3.48
2010,11,22,4.3,3.26,3.78,5.54,2.1,5.81,3.71
2010,11,23,4.99,3.38,4.19,5.35,2.7,6.58,3.89
2010,11,24,4.55,2.8,3.67,5.18,2.17,5.82,3.65
2010,11,25,3.26,1.45,2.36,4.38,3.15,5.05,1.9
2010,11,26,0.99,-0.6,0.19,3.26,1.66,1.97,0.3
2010,11,27,0.79,-0.26,0.26,2.92,2.85,2.21,-0.65
2010,11,28,-0.6,-2.49,-1.55,1.68,3.66,1.64,-2.02
2010,11,29,-0.52,-2.13,-1.32,2.11,1.62,0.02,-1.61
2010,11,30,-0.81,-2.99,-1.9,1.93,3.15,0.23,-2.92
2010,12,1,-5.16,-7.58,-6.37,-1.11,3.14,-3.37,-6.51
2010,12,2,-5.31,-6.67,-5.99,-1.31,1.78,-4.68,-6.46
2010,12,3,-2.28,-4.36,-3.32,-0.47,5.17,0.08,-5.1
2010,12,4,-0.65,-1.51,-1.08,1.43,5.31,2.33,-2.99
2010,12,5,3.13,1.95,2.55,3.25,1.86,4.26,2.4
2010,12,6,1.51,0.15,0.83,1.9,3.41,2.61,-0.81
2010,12,7,-0.54,-1.81,-1.17,0.92,2.39,0.76,-1.63
2010,12,8,0.23,-0.93,-0.35,1.23,4.08,2.55,-1.54
2010,12,9,3.88,1.62,2.75,3.52,2.12,4.83,2.71
2010,12,10,5.03,4.37,4.7,4.29,2.66,6.21,3.55
2010,12,11,6.37,5.08,5.73,5.64,1.41,7.19,5.78
2010,12,12,3.4,1.4,2.4,3.18,8.05,6.44,-1.62
2010,12,13,0.58,-1.93,-0.67,1.3,6.24,3.76,-2.49
2010,12,14,-0.06,-2.89,-1.48,0.98,3.72,1.49,-2.24
2010,12,15,2.64,0.92,1.78,2.34,3.95,4.7,0.76
2010,12,16,2.41,1.22,1.82,2.71,4.46,4.48,0.02
2010,12,17,0.05,-2.35,-1.15,1.05,1.48,0.62,-0.85
2010,12,18,-1.56,-3.35,-2.46,0.07,3.45,0.13,-3.31
2010,12,19,-2.78,-3.63,-3.2,-0.57,1.52,-1.99,-3.52
2010,12,20,-1.71,-3.87,-2.79,-0.93,4.28,0.58,-3.7
2010,12,21,-2.08,-3.19,-2.63,-0.28,2.67,-0.62,-3.29
2010,12,22,-1.13,-2.1,-1.62,0.35,1.23,-0.42,-1.64
2010,12,23,0.31,-1.17,-0.43,1.28,1.72,1.15,-0.57
2010,12,24,-0.24,-2.74,-1.49,0.55,2.11,0.46,-1.65
2010,12,25,-0.98,-2.6,-1.78,-1.07,4.73,1.79,-2.94
2010,12,26,2.13,1.01,1.57,1.69,1.9,2.87,0.98
2010,12,27,-1.18,-2.2,-1.7,-0.24,5,1.6,-3.4
2010,12,28,-1.13,-2.42,-1.77,-0.01,3.6,0.15,-3.46
2010,12,29,0.66,-0.31,0.17,1.47,1.63,1.6,-0.03
2010,12,30,0.19,-0.71,-0.26,1.2,2.78,1.51,-1.27
2010,12,31,3.29,3.16,3.23,2.44,2.28,4.08,1.8
2011,1,1,3.14,2.28,2.71,2.33,3.48,4.79,1.31
2011,1,2,1.96,0.39,1.18,1.39,2.43,3.58,1.15
2011,1,3,1.37,-0.08,0.65,0.78,2.16,2.91,0.76
2011,1,4,0.34,-0.8,-0.23,0.86,2.52,1.32,-1.2
2011,1,5,-0.35,-1.7,-1.02,0.58,3.31,2.03,-1.28
2011,1,6,2.3,1.9,2.1,2,1.61,2.94,1.33
2011,1,7,3.4,3.12,3.26,2.58,3.4,4.92,1.53
2011,1,8,5.67,4.92,5.3,4.62,6.12,8.88,2.76
2011,1,9,2.99,1.97,2.48,2.16,3.55,5.3,1.76
2011,1,10,1.69,1.25,1.47,2.05,3.73,3.8,0.08
2011,1,11,2.65,1.87,2.26,2.73,5.84,5.37,-0.47
2011,1,12,4.4,3.73,4.07,3.69,4.83,6.73,1.9
2011,1,13,7.69,7.3,7.5,6.59,2.13,8.76,6.62
2011,1,14,8.08,7.51,7.8,6.93,1.95,8.73,6.79
2011,1,15,6.99,6.1,6.55,6.09,2.12,7.94,5.82
2011,1,16,7.49,6.48,6.98,6.36,4.91,10.17,5.26
2011,1,17,6.33,5.78,6.06,5.71,1.96,7.15,5.19
2011,1,18,4.41,3.39,3.9,4.24,2.06,5.46,3.4
2011,1,19,3.97,3.06,3.51,3.48,2.69,5.33,2.65
2011,1,20,2.47,1.31,1.89,2.13,3.93,4.84,0.91
2011,1,21,2.33,1.44,1.88,2.08,3.62,4.46,0.84
2011,1,22,4.28,3.64,3.96,3.91,2.78,5.68,2.89
2011,1,23,5.01,4.44,4.73,4.65,2.91,6.16,3.25
2011,1,24,4.85,3.96,4.4,4.31,2.77,6.21,3.44
2011,1,25,4.37,3.49,3.93,3.76,3.66,5.93,2.27
2011,1,26,2.23,0.77,1.5,1.97,4.85,4.2,-0.66
2011,1,27,-0.41,-2.6,-1.51,0.65,3.63,1.51,-2.12
2011,1,28,-1.3,-3.55,-2.42,0,3.52,0.96,-2.56
2011,1,29,-1.13,-2.38,-1.75,0.33,3.58,1.16,-2.42
2011,1,30,-1.07,-1.97,-1.52,-0.02,5.94,2.26,-3.68
2011,1,31,-0.98,-2.78,-1.88,0.17,3.18,1.07,-2.11
2011,2,1,0.69,-0.04,0.32,0.99,5.41,3.28,-2.13
2011,2,2,2.92,2.61,2.76,2.89,1.83,3.9,2.07
2011,2,3,4.27,3.83,4.05,3.71,1.73,5.12,3.38
2011,2,4,6.99,5.82,6.4,5.8,3.89,8.33,4.44
2011,2,5,8.41,7.08,7.75,7.05,0.58,8.75,8.17
2011,2,6,8.05,6.58,7.31,6.94,1.67,8.58,6.9
2011,2,7,6.44,4.78,5.61,5.85,3.38,7.92,4.54
2011,2,8,4.7,3.12,3.9,3.49,5.75,7.09,1.34
2011,2,9,3.46,2.81,3.14,3.11,7.2,7.44,0.23
2011,2,10,6.01,5.55,5.78,5.6,3.86,7.42,3.57
2011,2,11,6.7,6.29,6.49,6.22,2.1,7.36,5.26
2011,2,12,5.76,5.13,5.45,5.51,4.18,7.8,3.61
2011,2,13,5.47,4.35,4.91,5.26,2.99,7.4,4.41
2011,2,14,5.23,4.54,4.88,4.66,3.83,7.31,3.48
2011,2,15,4.63,3.83,4.23,4.51,3.98,7.16,3.18
2011,2,16,4.55,3.78,4.17,4.33,5.09,7.65,2.55
2011,2,17,3.69,2.36,3.02,4.06,7.92,7.58,-0.35
2011,2,18,0.41,-1.26,-0.42,1.88,3.85,2.56,-1.28
2011,2,19,1.76,0.62,1.19,2.53,4,4.19,0.19
2011,2,20,1.07,-1.15,-0.04,2.19,5.42,3.99,-1.43
2011,2,21,-0.88,-3.65,-2.27,0.69,5.99,2.78,-3.21
2011,2,22,-0.78,-3.91,-2.35,0.69,5.29,2.27,-3.02
2011,2,23,0.81,-0.88,-0.04,1.72,3.59,2.71,-0.88
2011,2,24,3.69,3.69,3.69,3.17,3.85,5.44,1.59
2011,2,25,5,4.9,4.94,4.35,3.2,6.44,3.25
2011,2,26,6.12,5.59,5.86,5.46,1.5,7.07,5.57
2011,2,27,4.99,3.83,4.4,4.69,2.78,5.74,2.96
2011,2,28,3.16,2.08,2.62,3.53,2.88,4.78,1.9
2011,3,1,2.97,1.62,2.29,3.51,4.16,5.55,1.39
2011,3,2,1.73,-0.52,0.61,2.42,7.15,5.99,-1.16
2011,3,3,0.96,-1.15,-0.1,1.94,6.52,5.05,-1.49
2011,3,4,0.71,-1.02,-0.16,1.93,6.98,4.96,-2.02
2011,3,5,2.72,1.74,2.23,2.86,6.74,6.26,-0.49
2011,3,6,2.35,-0.49,0.93,2.48,7.27,6.06,-1.21
2011,3,7,1.5,-2.27,-0.39,1.9,8.73,6.52,-2.2
2011,3,8,2.55,-0.1,1.23,2.56,9.66,7.61,-2.05
2011,3,9,5.08,4.08,4.58,4.49,4.48,7.72,3.24
2011,3,10,6.53,5.51,6.02,5.87,4.86,8.82,3.96
2011,3,11,5.98,4.05,5.01,5.42,4.23,8.15,3.92
2011,3,12,6.84,5.08,5.96,6.15,7.05,10.44,3.4
2011,3,13,8.24,7.06,7.65,7.36,3.21,10.22,7.01
2011,3,14,9.05,7.79,8.42,8.08,4.81,11.92,7.11
2011,3,15,9.12,7.66,8.39,8.46,7.52,13.61,6.09
2011,3,16,7.26,5.58,6.42,7.25,5.33,10.45,5.12
2011,3,17,5.21,4.24,4.73,5.73,1.84,6.31,4.48
2011,3,18,5.85,4.81,5.33,5.83,4.67,8.29,3.61
2011,3,19,4.79,1.48,3.14,5.16,6.58,8.77,2.19
2011,3,20,5.04,0.92,2.98,4.24,8.87,9.37,0.51
2011,3,21,6.14,2.8,4.47,5.17,9.6,11.08,1.48
2011,3,22,7.2,5.72,6.46,6.48,8.54,12.48,3.93
2011,3,23,7.22,5.44,6.33,7.33,9.06,12.88,3.82
2011,3,24,8.62,5.3,6.96,7.62,10.09,14.23,4.14
2011,3,25,8.08,5.87,6.98,7.54,7.28,12.4,5.12
